WASP-82 b,WASP-82,b,,,TIC 452808876,Gaia DR2 3231856379348299008,1,1,0,0,Transit,2015,2015-03,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,2.70579,0.000002,-0.000002,0,0.0447,0.0007,-0.0007,0,18.159,1.62,0.13,-0.13,0,371.8611,63.566,-63.566,0,1.17,0.2,-0.2,0,Mass,0.354,0.023,-0.039,0,0,,,0,3557.29,,,0,2190,40,-40,0,87.9,1.65,-1.65,0,,,,,,,,,,130.7,1.9,-1.9,0,F5,6480,90,-90,0,2.1,0.16,-0.16,0,1.48,0.37,-0.37,0,0.12,,,0,[Fe/H],0.794,0.007,-0.007,0,3.96,0.03,-0.03,0,,,,,0.22,0.02,-0.02,0,2.6,0.9,-0.9,0,,,,,-23.63,0,0,0,04h50m38.54s,72.6605916,+01d53m37.81s,1.8938365,-25.61699,196.26285,-20.43671,71.46159,24.8347782,0.0532604,-0.0532604,-16.1509,0.0635481,-0.0635481,-18.8657,0.0442261,-0.0442261,275.664
WASP-83 b,WASP-83,b,,,TIC 286865921,Gaia DR2 3515865416826633984,1,1,0,0,Transit,2015,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,4.971252,0.000015,-0.000015,0,0.059,0.001,-0.001,0,11.657,1.04,0.08,-0.05,0,95.349,9.5349,-9.5349,0,0.3,0.03,-0.03,0,Mass,0.35,0.07,-0.07,0,0,,,0,238.88,,,0,1120,30,-30,0,88.9,0.7,-0.7,0,,,,,HJD-UTC,,,,,32.9,3.1,-3.1,0,G8,5510,110,-110,0,1.05,0.06,-0.04,0,1.11,0.09,-0.09,0,0.29,0.12,-0.12,0,[Fe/H],-0.05,0.008,-0.008,0,4.44,0.02,-0.04,0,5,,,-1,1.4,0.1,-0.18,0,0.5,,,1,,,,,31.55,0,0,0,12h40m36.47s,190.1519558,-19d17m03.67s,-19.2843527,43.51326,299.40708,-13.69931,196.99338,26.5041972,0.0759953,-0.0759953,-23.1726,0.0800859,-0.0800859,-12.8648,0.060859,-0.060859,271.103
WASP-84 b,WASP-84,b,,,TIC 350293646,Gaia DR2 3078836109158636928,1,2,0,0,Transit,2014,2014-12,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,8.52349648,0.0000006,-0.0000006,0,0.0778,0.0021,-0.0021,0,10.72,0.956,0.024,-0.024,0,220,18,-18,0,0.692,0.058,-0.058,0,Mass,0.98,0.13,-0.12,0,0.077,,,1,34.7,,,0,732,12,-12,0,88.292,0.045,-0.042,0,,,,,BJD-TDB,,,,,76.8,2.7,-2.7,0,K0,5280,80,-80,0,0.75,0.02,-0.02,0,0.84,0.04,-0.04,0,0,0.1,-0.1,0,,-0.325,0.003,-0.003,0,4.6,0.01,-0.01,0,2.1,1.6,-1.6,0,2.653,0.069,-0.069,0,2.558,0.083,-0.083,0,14.36,0.35,-0.35,0,-11.58,0,0,0,08h44m25.68s,131.1069959,+01d51m35.62s,1.8598933,25.83571,224.91107,-15.65135,133.02952,39.4110308,0.0626998,-0.0626998,-23.4796,0.0731404,-0.0731404,-31.6534,0.0561329,-0.0561329,100.588
WASP-84 c,WASP-84,c,,,TIC 350293646,Gaia DR2 3078836109158636928,1,2,0,0,Transit,2023,2023-06,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.4468849,0.0000022,-0.0000016,0,0.02359,0.001,-0.001,0,1.95,0.174,0.011,-0.011,0,15.2,4.5,-4.2,0,0.048,0.014,-0.013,0,Mass,11.2,4.5,-3.5,0,,,,,1452.18,,,0,1329,31,-30,0,83.2,0.51,-0.49,0,,,,,BJD-TDB,,,,,9.5,2.6,-2.6,0,K0,5280,80,-80,0,0.75,0.02,-0.02,0,0.84,0.04,-0.04,0,0.1,0.1,-0.1,0,[M/H],-0.325,0.003,-0.003,0,4.54,0.08,-0.08,0,2.1,1.6,-1.6,0,2.653,0.069,-0.069,0,2.558,0.083,-0.083,0,14.36,0.35,-0.35,0,-11.58,0,0,0,08h44m25.68s,131.1069959,+01d51m35.62s,1.8598933,25.83571,224.91107,-15.65135,133.02952,39.4110308,0.0626998,-0.0626998,-23.4796,0.0731404,-0.0731404,-31.6534,0.0561329,-0.0561329,100.588
WASP-85 A b,WASP-85 A,b,,,TIC 380619414,Gaia DR2 3909745223886018432,2,1,0,0,Transit,2016,2016-06,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,2.6556777,0.00000044,-0.00000044,0,0.039,0.001,-0.001,0,13.899,1.24,0.03,-0.03,0,402.05495,20.65895,-20.65895,0,1.265,0.065,-0.065,0,Mass,0.88,0.03,-0.03,0,0,,,0,640.33,,,0,1452,6,-6,0,89.69,0.11,-0.03,0,,,,,BJD,,,,,,,,,G5 V,6112,27,-27,0,0.94,0.02,-0.02,0,1.09,0.08,-0.08,0,0.118,0.019,-0.019,0,[M/H],-0.071,0.005,-0.005,0,4.5,0.18,-0.18,0,,,,,1.875,0.01,-0.01,0,,,,,15.1,0.6,-0.6,0,14.01,0.96,-0.96,0,11h43m37.93s,175.9080328,+06d33m49.62s,6.5637842,63.87857,261.7932,4.39767,173.63262,78.0214432,0.0828667,-0.0828667,-77.2399,0.0831138,-0.0831138,11.0156,0.0696448,-0.0696448,141.887
WASP-87 b,WASP-87,b,,,TIC 15445551,Gaia DR2 6077185317188247936,2,1,0,0,Transit,2016,2016-05,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,1.682795,0.0000019,-0.0000019,0,0.02946,0.00075,-0.00075,0,15.524,1.385,0.06,-0.06,0,692.8694,47.6745,-47.6745,0,2.18,0.15,-0.15,0,Mass,1.02,,,0,0,,,0,4170.1,,,0,2050,,,0,81.07,0.63,-0.63,0,,,,,HJD,,,,,325,14,-14,0,,6450,120,-120,0,1.63,0.06,-0.06,0,1.2,0.09,-0.09,0,,,,,,0.537,0.008,-0.008,0,4.08,0.41,-0.41,0,,,,,0.47905,0.11343,-0.11357,0,9.9,0.6,-0.6,0,,,,,-14.18,0.01,-0.01,0,12h21m17.92s,185.3246821,-52d50m26.94s,-52.8408163,9.76096,298.32215,-45.14548,211.48832,4.1466218,0.0399268,-0.0399268,-1.35623,0.0408966,-0.0408966,3.91856,0.039809,-0.039809,298.392
WASP-88 b,WASP-88,b,,,TIC 100566492,Gaia DR2 6482103014085857024,1,1,0,0,Transit,2014,2014-03,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,4.954,0.000019,-0.000019,0,0.06431,0.00065,-0.00062,0,16.365,1.46,0.21,-0.21,0,133.4886,44.4962,-44.4962,0,0.42,0.14,-0.14,0,Mass,0.141,0.032,-0.031,0,0,,,0,1489.55,,,0,1772,54,-45,0,88,1.45,-1.45,0,,,,,,,,,,52.4,6.6,-6.6,0,F6,6430,130,-130,0,1.8,0.26,-0.26,0,0.94,0.42,-0.42,0,-0.08,,,0,[Fe/H],0.724,0.011,-0.012,0,3.96,0.04,-0.04,0,3,1.3,-1.3,0,0.23,0.03,-0.03,0,8.4,0.8,-0.8,0,,,,,-5.15,0.59,-0.59,0,20h38m02.70s,309.5112337,-48d27m43.50s,-48.4620833,-37.30371,351.09757,-28.89794,298.80562,7.5488719,0.0438974,-0.0438974,5.82573,0.0446903,-0.0446903,-4.80066,0.0427029,-0.0427029,523.756
WASP-89 b,WASP-89,b,,,TIC 77202722,Gaia DR2 6857756246957592320,1,1,0,0,Transit,2015,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,3.3564227,0.0000025,-0.0000025,0,0.0427,0.0012,-0.0012,0,11.657,1.04,0.04,-0.04,0,1875.197,127.132,-127.132,0,5.9,0.4,-0.4,0,Mass,7,0.44,-0.44,0,0.193,0.009,-0.009,0,,,,,1120,20,-20,0,89.4,0.5,-0.5,0,,,,,HJD-UTC,28,4,-4,0,848,13,-13,0,K3,5130,90,-90,0,0.88,0.03,-0.03,0,0.92,0.08,-0.08,0,0.15,0.14,-0.14,0,[Fe/H],-0.343,0.008,-0.008,0,4.52,0.02,-0.02,0,1.3,1.5,-0.8,0,1.92,0.1,-0.1,0,2.5,0.9,-0.9,0,20.2,0.4,-0.4,0,21.09,0.01,-0.01,0,20h55m36.01s,313.9000261,-18d58m17.07s,-18.9714084,-35.60741,28.20647,-1.55981,310.99402,67.7449125,0.0378026,-0.0378026,15.4334,0.0525039,-0.0525039,-65.9635,0.0368288,-0.0368288,290.946
WASP-90 b,WASP-90,b,,,TIC 459730973,Gaia DR2 1737061349198867456,1,1,0,0,Transit,2016,2016-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,3.916243,0.000003,-0.000003,0,0.0562,0.0012,-0.0012,0,18.271,1.63,0.09,-0.09,0,200.2329,22.2481,-22.2481,0,0.63,0.07,-0.07,0,Mass,0.193,0.036,-0.036,0,0,,,0,1704.49,,,0,1840,50,-50,0,82.1,0.4,-0.4,0,,,,,HJD-UTC,,,,,60,6,-6,0,F6,6430,130,-130,0,1.98,0.09,-0.09,0,1.55,0.1,-0.1,0,0.11,0.14,-0.14,0,[Fe/H],0.63,0.021,-0.022,0,4.03,0.03,-0.03,0,4.4,8.4,-2.4,0,0.28,0.03,-0.03,0,6,0.5,-0.5,0,,,,,4.36,0,0,0,21h02m07.67s,315.5319489,+07d03m22.61s,7.0562793,-24.8847,55.87483,22.90748,320.24898,10.706989,0.1068397,-0.1068397,-9.07433,0.10848,-0.10848,5.68297,0.102539,-0.102539,466.433
WASP-91 b,WASP-91,b,,,TIC 238176110,Gaia DR2 6386751579018596864,1,1,0,0,Transit,2017,2017-08,Ground,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera,2.798581,0.000003,-0.000003,0,0.037,0.001,-0.001,0,11.545,1.03,0.04,-0.04,0,425.8922,25.4264,-25.4264,0,1.34,0.08,-0.08,0,Mass,1.59,0.13,-0.13,0,0,,,0,332.56,,,0,1160,30,-30,0,86.8,0.4,-0.4,0,,,,,BJD,,,,,217,5,-5,0,K3,4920,80,-80,0,0.86,0.03,-0.03,0,0.84,0.07,-0.07,0,0.19,0.13,-0.13,0,[Fe/H],-0.383,0.003,-0.003,0,4.3,0.2,-0.2,0,,,,,1.83,0.14,-0.14,0,2.4,0.4,-0.4,0,,,,,2.78,0,0,0,23h51m23.14s,357.846434,-70d09m10.30s,-70.1528621,-46.11619,310.22075,-59.08277,311.32042,96.200355,0.0414622,-0.0414622,96.1845,0.0414632,-0.0414632,-1.7465,0.0383827,-0.0383827,149.942
WASP-92 b,WASP-92,b,,,TIC 162689341,Gaia DR2 1424011082893734272,1,1,0,0,Transit,2016,2016-12,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,2.1746742,0.0000016,-0.0000016,0,0.0348,0.00036,-0.00036,0,16.376,1.461,0.077,-0.077,0,255.85315,21.61244,-21.61244,0,0.805,0.068,-0.068,0,Mass,0.346,0.059,-0.059,0,0,,,0,1622.25,,,0,1871,56,-56,0,83.75,0.69,-0.69,0,,,,,HJD,0,,,0,111.6,9.2,-9.2,0,F7,6280,120,-120,0,1.34,0.06,-0.06,0,1.19,0.04,-0.04,0,0,0.14,-0.14,0,[Fe/H],0.275,0.01,-0.01,0,4.26,0.03,-0.03,0,2.29,6.8,-1.51,0,0.697,0.077,-0.077,0,5.73,1.15,-1.15,0,10.07,2.58,-2.58,0,-29.17,0.01,-0.01,0,16h26m46.09s,246.6920395,+51d02m28.08s,51.0411328,43.22089,78.78019,70.58371,221.54568,13.2665781,0.0437135,-0.0437135,-5.66594,0.0381308,-0.0381308,11.9958,0.0448643,-0.0448643,575.889
WASP-93 b,WASP-93,b,,,TIC 240681314,Gaia DR2 415703635408772480,1,1,0,0,Transit,2016,2016-12,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,2.7325321,0.000002,-0.000002,0,0.04211,0.00035,-0.00035,0,17.901,1.597,0.077,-0.077,0,467.2101,92.1707,-92.1707,0,1.47,0.29,-0.29,0,Mass,0.479,0.112,-0.112,0,0,,,0,2531.13,,,0,1942,38,-38,0,81.18,0.29,-0.29,0,,,,,HJD,0,,,0,174,34,-34,0,F4,6700,100,-100,0,1.52,0.04,-0.04,0,1.33,0.03,-0.03,0,0.07,0.17,-0.17,0,[Fe/H],0.618,0.012,-0.012,0,4.2,0.02,-0.02,0,0.7,0.65,-0.65,0,0.53,0.039,-0.039,0,37,3,-3,0,1.45,0.4,-0.4,0,-2.79,0.03,-0.03,0,00h37m50.10s,9.4587443,+51d17m19.60s,51.288778,-11.52565,120.76211,42.457,33.26113,7.3890765,0.0651322,-0.0651322,-6.8825,0.0675526,-0.0675526,2.6888,0.0462384,-0.0462384,370.284
WASP-94 A b,WASP-94 A,b,,,TIC 92352620,Gaia DR2 6780546169633475456,2,2,0,0,Transit,2014,2014-12,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,3.95019,0.000004,-0.000004,0,0.055,0.001,-0.001,0,17.71,1.58,0.13,-0.13,0,158.915,41.3179,-41.3179,0,0.5,0.13,-0.13,0,Mass,0.118,0.011,-0.011,0,0,,,0,1364.09,,,0,1604,25,-22,0,88.7,0.7,-0.7,0,,,,,,,,,,45.4,2.8,-2.8,0,F8,6170,80,-80,0,1.48,0.12,-0.12,0,1.67,0.64,-0.64,0,0.26,,,0,[Fe/H],0.51,0.007,-0.007,0,4.27,0.07,-0.07,0,2.7,0.6,-0.6,0,0.73,0.22,-0.22,0,4.2,0.5,-0.5,0,,,,,-8.82,0,0,0,20h55m07.98s,313.7832393,-34d08m08.70s,-34.1357512,-39.37856,9.6545,-16.09008,306.58501,52.1145993,0.0646047,-0.0646047,26.3761,0.0777691,-0.0777691,-44.947,0.0593998,-0.0593998,211.211
WASP-94 B b,WASP-94 B,b,,,TIC 92352621,Gaia DR2 6780546169633474944,2,2,0,0,Radial Velocity,2014,2014-12,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,2.00839,0.00024,-0.00024,0,0.0335,0.0006,-0.0005,0,14.1,1.26,,,0,196.411,8.899,-9.217,0,0.618,0.028,-0.029,0,Msini,0.385,,,0,0,,,0,,,,,,,,,,,,,2456574.359,0.023,-0.022,0,,,,,,86.48,2.65,-2.75,0,F9,6040,90,-90,0,1.35,0.12,-0.12,0,1.24,0.09,-0.09,0,0.23,0.14,-0.14,0,[Fe/H],0.351,0.006,-0.006,0,4.26,0.06,-0.06,0,4,,,0,0.54332,0.12266,-0.11186,0,1.5,,,1,,,,,-8.74,0,0,0,20h55m09.19s,313.7882932,-34d08m08.61s,-34.135724,-39.38269,9.65538,-16.09125,306.58919,51.6320527,0.0520486,-0.0520486,26.0174,0.0611746,-0.0611746,-44.5978,0.0485531,-0.0485531,208.696
WASP-95 b,WASP-95,b,,,TIC 144065872,Gaia DR2 6518399301667782016,1,1,0,0,Transit,2014,2014-05,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,2.18467,0.000001,-0.000001,0,0.03416,0.00083,-0.00083,0,13.787,1.23,0.09,-0.09,0,457.6752,88.9924,-88.9924,0,1.44,0.28,-0.28,0,Mass,0.84,0.15,-0.12,0,0,,,0,1362.14,,,0,1570,50,-50,0,88.4,1.65,-1.65,0,,,,,,,,,,175.7,1.7,-1.7,0,G2,5830,140,-140,0,1.23,0.09,-0.09,0,1.46,0.42,-0.42,0,0.14,,,0,[Fe/H],0.178,0.004,-0.004,0,4.36,0.07,-0.07,0,2.4,1.7,-1,0,1.09,0.2,-0.2,0,3.1,0.6,-0.6,0,,,,,6.28,0,0,0,22h29m49.88s,337.4578243,-48d00m11.16s,-48.0030988,-55.51383,346.13354,-35.43814,319.32702,92.2312674,0.051754,-0.051754,91.9757,0.0516441,-0.0516441,-6.86129,0.0686995,-0.0686995,137.544
WASP-96 b,WASP-96,b,,,TIC 160148385,Gaia DR2 4990044668377961984,1,1,0,0,Transit,2014,2014-05,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,3.4252602,0.0000027,-0.0000027,0,0.0453,0.0013,-0.0013,0,13.45,1.2,0.06,-0.06,0,152.55,9.53,-9.53,0,0.48,0.03,-0.03,0,Mass,0.37,0.05,-0.05,0,0,,,0,546.49,,,0,1285,40,-40,0,85.6,0.2,-0.2,0,,,,,HJD-UTC,,,,,62,4,-4,0,G8,5540,140,-140,0,1.05,0.05,-0.05,0,1.06,0.09,-0.09,0,0.14,0.19,-0.19,0,[Fe/H],0.032,0.009,-0.009,0,4.42,0.02,-0.02,0,8,26,-8,0,1.299,0.103,-0.103,0,1.5,1.3,-1.3,0,,,,,-1.23,0,0,0,00h04m11.18s,1.0465696,-47d21m38.29s,-47.3606352,-67.74839,324.41348,-42.83197,337.44328,25.6886801,0.0385009,-0.0385009,25.5824,0.0385087,-0.0385087,2.33433,0.0375473,-0.0375473,352.464
WASP-97 b,WASP-97,b,,,TIC 230982885,Gaia DR2 4911563216311083392,1,1,0,0,Transit,2014,2014-05,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,2.07276,0.000001,-0.000001,0,0.03303,0.00056,-0.00056,0,12.778,1.14,0.06,-0.06,0,432.2488,60.3877,-60.3877,0,1.36,0.19,-0.19,0,Mass,1.21,0.15,-0.15,0,0,,,0,1176.48,,,0,1555,40,-40,0,88,1.15,-1.15,0,,,,,,,,,,194.5,2.3,-2.3,0,G5,5640,100,-100,0,1.08,0.06,-0.06,0,1.18,0.24,-0.24,0,0.23,,,0,[Fe/H],0.071,0.003,-0.003,0,4.45,0.08,-0.08,0,4.8,2.1,-1.6,0,1.34,0.17,-0.17,0,1.1,0.5,-0.5,0,,,,,6.81,0,0,0,01h38m25.23s,24.6051389,-55d46m19.20s,-55.7720006,-60.12739,289.64107,-58.40126,347.42847,98.4181823,0.038748,-0.038748,96.1634,0.0389367,-0.0389367,20.9461,0.0345318,-0.0345318,151.068
WASP-98 b,WASP-98,b,,,TIC 166833457,Gaia DR2 4859136199796131200,2,1,0,0,Transit,2014,2014-05,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,2.96264036,0.00000043,-0.00000043,0,0.03762,0.001,-0.001,0,12.823,1.144,0.034,-0.034,0,293.03926,25.4264,-25.4264,0,0.922,0.08,-0.08,0,Mass,0.764,0.062,-0.062,0,0.07,,,1,269.88,,,0,1171,26,-26,0,86.38,0.07,-0.07,0,,,,,BJD-TDB,,,,,150,10,-10,0,G7,5473,121,-121,0,0.74,0.02,-0.02,0,0.81,0.06,-0.06,0,-0.49,0.1,-0.1,0,[Fe/H],-0.358,0.005,-0.005,0,4.61,0.01,-0.01,0,2.7,6.8,-2.7,0,2.801,0.065,-0.065,0,0.99,1.08,-1.08,0,,,,,-38.29,0,0,0,03h53m42.96s,58.4290113,-34d19m41.78s,-34.3282716,-50.50277,234.93391,-52.87037,44.24785,35.8420975,0.0312814,-0.0312814,33.6271,0.0302828,-0.0302828,-12.4046,0.0378193,-0.0378193,281.742
WASP-99 b,WASP-99,b,,,TIC 166836920,Gaia DR2 4745660479479743488,1,1,0,0,Transit,2014,2014-05,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,5.75251,0.00004,-0.00004,0,0.0717,0.0016,-0.0016,0,11.433,1.02,0.06,-0.06,0,772.3269,117.5971,-117.5971,0,2.43,0.37,-0.37,0,Mass,2.79,0.4,-0.4,0,0,,,0,828.83,,,0,1480,40,-40,0,88.8,1.1,-1.1,0,,,,,,,,,,242.2,1.7,-1.7,0,F8,6150,100,-100,0,1.64,0.09,-0.09,0,1.21,0.28,-0.28,0,0.21,,,0,[Fe/H],0.543,0.003,-0.003,0,4.3,0.1,-0.1,0,3,0.6,-0.5,0,0.39,0.06,-0.06,0,6.8,0.5,-0.5,0,,,,,24.96,0,0,0,02h39m35.44s,39.8976689,-50d00m29.50s,-50.0081934,-59.18287,268.16257,-60.09926,8.47002,39.9001411,0.0500135,-0.0500135,-1.86779,0.0478412,-0.0478412,-39.8564,0.0500182,-0.0500182,158.66
WD 0806-661 b,WD 0806-661,b,,,TIC 306826966,Gaia DR2 5274517467840296832,1,1,0,0,Imaging,2011,2011-03,Space,Spitzer Space Telescope,0.85 m Spitzer Space Telescope,IRAC Infrared Array Camera,,,,,2500,,,0,12.6,1.12,,,0,2542.62726,635.65681,-635.65681,0,8,2,-2,0,Mass,6.98,,,0,,,,,,,,,340,10,-10,0,,,,,,,,,,,,,,,,,,DQ,9552,54.33,-1930.5,0,,,,,0.62,0.03,-0.03,0,,,,,,,,,,,,,,1.5,0.5,-0.3,0,,,,,,,,,,,,,,,,,08h06m54.62s,121.7275683,-66d18m21.18s,-66.3058835,-17.57098,279.42436,-77.44877,193.47443,442.7731538,0.0428201,-0.0428201,335.547,0.0439721,-0.0439721,-288.888,0.041215,-0.041215,19.2444
WD 1856+534 b,WD 1856+534,b,,,TIC 267574918,Gaia DR2 2146576589564898688,3,1,0,0,Transit,2020,2020-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.4079405,0.0000011,-0.0000011,0,0.0204,0.0012,-0.0012,0,10.4,0.928,0.089,-0.089,0,4386.054,,,0,13.8,,,0,Mass,21.4,,,0,0,,,0,0.18,0.02,-0.02,0,163,14,-18,0,88.778,0.059,-0.059,0,,,,,BJD-TDB,,,,,,,,,,4710,60,-60,0,0.01,0,0,0,0.52,0.06,-0.06,0,,,,,,-4.12,,,0,7.92,0.03,-0.03,0,7.93,2.07,-2.08,0,,,,,,,,,,,,,,,,,18h57m39.76s,284.415675,+53d30m32.49s,53.5090244,20.62284,83.49862,75.17654,305.3545,246.4195939,0.1479555,-0.1479555,240.759,0.148205,-0.148205,-52.514,0.142611,-0.142611,24.7359
WISE J033605.05-014350.4 b,WISE J033605.05-014350.4,b,,,,,1,1,0,0,Imaging,2023,2023-04,Space,James Webb Space Telescope (JWST),6.5 m James Webb Space Telescope,NIRCam,2560,730,-730,0,0.97,0.05,-0.05,0,12.6,1.12,,,0,2622.08436,1350.77073,-1350.77073,0,8.25,4.25,-4.25,0,Mass,7.2,,,0,,,,,,,,,325,15,-10,0,,,,,,,,,,,,,,,,,,,415,20,-20,0,,,,,0.01,0.01,-0.01,0,,,,,,,,,,,,,,3,2,-2,0,,,,,,,,,,,,,,,,,03h36m05.05s,54.0210417,-01d43m50.5s,-1.7306944,-43.1177,187.25765,-20.4541,51.18655,,,,,,,,,,
WISEP J121756.91+162640.2 A b,WISEP J121756.91+162640.2 A,b,,,,,1,1,0,0,Imaging,2012,2012-10,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,,,,,8,1.3,-1.3,0,10.468,0.934,0.029,-0.029,0,6992,636,-636,0,22,2,-2,0,Mass,33.5,,,0,,,,,,,,,450,,,0,,,,,,,,,,,,,,,,,,T8.5,575,25,-25,0,0.09,0,0,0,0.03,0.01,-0.01,0,,,,,,-6.09,,,0,5,0.1,-0.1,0,6,2,-2,0,,,,,,,,,,,,,,,,,12h17m56.91s,184.487125,+16d26m40.2s,16.4445,76.7974,265.23833,16.83245,177.37946,,,,,,,,,,10.1
WTS-1 b,WTS-1,b,,,TIC 138488806,Gaia DR2 2048464796206336896,1,1,0,0,Transit,2012,2012-12,Ground,United Kingdom Infrared Telescope,3.8 m United Kingdom Infrared Telescope,WFCam Wide Field Camera,3.352057,0.000013,-0.000015,0,0.047,0.001,-0.001,0,16.7,1.49,0.16,-0.18,0,1274.44,111.24,-111.24,0,4.01,0.35,-0.35,0,Mass,1.61,0.56,-0.56,0,0.1,,,1,,,,,1500,100,-100,0,85.5,1,-0.7,0,,,,,HJD,,,,,,,,,F6 V,6250,200,-200,0,1.15,0.1,-0.12,0,1.2,0.1,-0.1,0,-0.5,0.5,-0.5,0,[Fe/H],0.088,0.107,-0.142,0,4.4,0.1,-0.1,0,2.55,1.95,-1.95,0,1.1129,0.4367,-0.2536,0,7,2,-2,0,,,,,,,,,19h35m56.41s,293.9850284,+36d17m46.66s,36.2962939,7.55713,70.01625,56.7228,306.6626,9.2360673,0.0992047,-0.0992047,-2.42989,0.0860645,-0.0860645,-8.9107,0.100113,-0.100113,2346.01
WTS-2 b,WTS-2,b,,,TIC 138359318,Gaia DR2 2048563889694771200,1,1,0,0,Transit,2014,2014-05,Ground,United Kingdom Infrared Telescope,3.8 m United Kingdom Infrared Telescope,WFCam Wide Field Camera,1.0187068,0.00000065,-0.00000065,0,0.01855,0.00062,-0.00062,0,15.278,1.363,0.061,-0.061,0,355.9696,50.8528,-50.8528,0,1.12,0.16,-0.16,0,Mass,0.54,0.11,-0.11,0,0,,,0,2544.65,,,0,2000,100,-100,0,83.55,0.53,-0.53,0,,,,,HJD,293,29,-15,0,256,32,-32,0,K2 V,5000,250,-250,0,0.75,0.03,-0.03,0,0.82,0.08,-0.08,0,0.2,0.3,-0.2,0,[Fe/H],-0.288,0.108,-0.144,0,4.6,0.02,-0.02,0,0.6,,,-1,2.72,0.23,-0.23,0,2.2,1,-1,0,,,,,-20.03,0.02,-0.02,0,19h34m55.87s,293.7327826,+36d48m55.78s,36.8154936,7.98072,70.38182,57.27869,306.58494,0.9641658,2.1231897,-2.1231897,0.142005,2.12318,-2.12318,-0.953651,2.12319,-2.12319,1030.768344
Wendelstein-1 b,Wendelstein-1,b,,,TIC 75262942,Gaia DR2 1820530778750452096,1,1,0,0,Transit,2020,2020-07,Ground,Haleakala Observatory,1.8-m Ritchey-Chretien Telescope,Gigapixel Camera 1 (GPC1),2.663416,0.000001,-0.000001,0,0.0282,0.0015,-0.0015,0,11.561,1.031,0.006,-0.006,0,188.15536,52.44195,-41.00007,0,0.592,0.165,-0.129,0,Mass,0.72,0.23,-0.17,0,0.012,,,1,113.61,,,0,2198,,,1,86.12,0.43,-0.39,0,,,,,BJD-TDB,,,,,115.56,32.59,-32.59,0,K7 V,4251,175,-175,0,0.61,0.09,-0.09,0,0.65,0.1,-0.1,0,,,,,,-0.938,0.01,-0.01,0,4.55,,,0,,,,,2.5907,,,0,,,,,,,,,,,,,19h56m12.15s,299.0506412,+17d34m11.87s,17.5699627,-5.67824,55.99845,37.47905,305.68239,4.5190219,0.040301,-0.040301,4.13099,0.0406216,-0.0406216,-1.83207,0.0386301,-0.0386301,305.3
Wendelstein-2 b,Wendelstein-2,b,,,TIC 209752908,Gaia DR2 1820764455009323392,1,1,0,0,Transit,2020,2020-07,Ground,Haleakala Observatory,1.8-m Ritchey-Chretien Telescope,Gigapixel Camera 1 (GPC1),1.7522239,0.0000008,-0.0000008,0,0.0234,0.0015,-0.0015,0,12.993,1.159,0.02,-0.021,0,232.33373,171.94603,-98.84513,0,0.731,0.541,-0.311,0,Mass,0.62,0.46,-0.26,0,0.057,,,1,282.31,,,0,2470,,,1,87.87,0.98,-1.04,0,,,,,BJD-TDB,,,,,155.584,66.116,-66.116,0,K6 V,4591,195,-195,0,0.66,0.1,-0.1,0,0.73,0.11,-0.11,0,,,,,,-0.834,0.024,-0.025,0,4.53,,,0,,,,,2.35899,,,0,,,,,,,,,,,,,19h51m09.82s,297.7909214,+16d54m45.24s,16.9125679,-4.97654,54.81552,37.1269,304.01663,9.3683518,0.0540494,-0.0540494,8.95432,0.0539837,-0.0539837,2.7543,0.0547394,-0.0547394,565.541
